#separator:comma,,,,,,,,,,,,,,
#html:true,,,,,,,,,,,,,,
#deck column:1,,,,,,,,,,,,,,
#tags column:15,,,,,,,,,,,,,,
#columns:Deck,Word,EntryUUID,CardUUID,PartOfSpeech,Grammar,PronunciationIPA,WordAudioURL,DefinitionHTML,Example1HTML,Example2HTML,Example3HTML,Example4HTML,Example5HTML,Tags
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,31d7a5cf-86b9-5c15-9548-2824464eb03d,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to break because of force or pressure,The dam/roof is weakening and it could <em>go</em> at any time.,,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,be12e94f-6c6f-5c7c-bed5-58ed3546bdf6,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to start doing something,"Everyone's here, so I think we're ready to <em>go</em>. = (<em>US, informal</em>) I think we're <em>good to go</em>. [=I think we're ready to start]",,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,bbdea83c-9781-5edd-b135-5e4473004c9c,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,"used to describe the result of a contest, election, decision, etc.",The election <em>went</em> in her favor. [=she won the election],The verdict <em>went</em> against him.,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,115ce087-b1f0-5d38-ad25-e0ab5c52b492,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to work in the usual or expected way,I couldn't get the car to <em>go</em>.,I kept working on the engine until I finally got it <em>going</em>. [=I finally got it to work/run],,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,4e79a70d-833b-5cef-999d-42daf21565a3,verb,linking verb,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to become used to describe a change used especially to describe a change that is not wanted,The building has <em>gone</em> condo. [=the building has become a condominium],British currency <em>went</em> decimal in 1971.,The tire <em>went</em> flat.,The bread has <em>gone</em> stale.,The company <em>went</em> bankrupt.,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,80b03770-ffd2-58e1-8605-cae0569eb64e,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to change,The leaves here <em>go</em> from green to red in the fall.,The situation <em>went</em> from bad to worse.,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,2cdcd20e-dc6b-5aa4-8c19-e9ff2a5c969e,verb,linking verb,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,used to describe someone's or something's condition,I like to <em>go</em> barefoot in the summer.,"There was nothing to eat, so we had to <em>go</em> hungry.",My letters have <em>gone</em> unanswered. [=have not been answered],Her excellent work has not <em>gone</em> unnoticed/unappreciated. [=someone has noticed/appreciated her excellent work],,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,e22b5b74-f314-5565-ae80-0619b44f9de3,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to make a particular movement,Can you <em>go</em> like this with your eyebrows? [=can you move your eyebrows like this?],,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,327e4987-16ce-59bf-8b0b-0610e03825fd,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,"used to talk about a story, song, etc.",I can't remember how the story <em>goes</em>. [=I can't remember what happens in the story],The story/rumor/legend <em>goes</em> that he left home poor and came back rich.,The tune <em>goes</em> like this.,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,c0d4c654-4b97-5f49-922a-62e750cc8e59,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to be able to fit in or through a space,Will these clothes <em>go</em> in your suitcase? [=is there enough room for these clothes in your suitcase?],The box was too big to <em>go</em> [=<em>fit</em>] through the door.,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,2d4a95a4-6b90-5505-b9d8-16e2af30044d,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to have a usual or proper place or position : belong,These books <em>go</em> on the top shelf.,Where do your keys <em>go</em>?,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,bfc67d46-428a-59ea-8a12-35b5e78198cd,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to have authority : to require you to do what is said or demanded,<em>What she says goes</em>! [=she is the boss; you have to do what she tells you to do],,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,58e877a8-aa5d-5e08-a614-2cc7de5d67c2,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to use the toilet,One of the children said he had to <em>go</em>.,,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,9faacaf1-3bb4-5254-98b3-12c66b174dbf,verb,no obj; + obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to make a sound,The bell <em>went</em> and the class came to an end.,The music was <em>going</em> full blast. [=the music was being played as loud as possible],The gun <em>went</em> bang.,"The cow <em>went</em> ""moo.""",,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,fb7feb1f-9095-5d1c-889f-cb1147941c4d,verb,#NAME?,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to say (something) used in describing what people said in a conversation,"So she <em>goes</em>, ""Did you write this?"" and I <em>go</em>, ""Mind your own business!""",,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,22b44753-5360-4a0f-8347-0f5d2ab01b9f,ecd9feab-c473-5d76-8baf-1136f58f3029,verb,no obj,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,to have a specified record,The team <em>went</em> 11-2 last season. [=the team won 11 games and lost 2 games last year],The shortstop <em>went</em> two for four in yesterday's game. [=the shortstop had two hits in four times at bat in yesterday's game],,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,763aba83-ac18-4aac-b46d-cb5d5154181d,528b2c44-26e9-51d3-a19f-b47dc60b0bea,noun,count,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,an attempt to do something,"""I can't get the window open."" ""Let me <em>have a go</em> (at it)."" [=let me try to do it]","She's been thinking about learning to fly for many years, and she's finally decided to <em>give it a go</em>. [=she's finally decided to try doing it]","(<em>chiefly Brit</em>) He managed to finish the work <em>in/at one go</em>. [=in one attempt, without stopping]","(<em>chiefly Brit</em>) I don't know if this new medicine will help, but I think it's <em>worth a go</em>. [=it's worth a try]",,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,763aba83-ac18-4aac-b46d-cb5d5154181d,16fcb748-e83e-59a6-a3fd-c4fb834289d6,noun,singular,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,"permission to do something In informal U.S. English, if you say that something <em>is a go</em>, you mean that it will or can happen in the way that was planned or hoped for. If you say <em>all systems (are) go</em>, you mean that everything is working correctly so that something can continue or proceed in the planned or expected way.",My boss gave the project a <em>go</em>. [=my boss gave permission for the project to go ahead],The rocket launch <em>is a go</em>.,"After many delays, we finally received word that the project <em>is a go</em>.",NASA officials have declared <em>all systems go</em> for the rocket launch.,"The problems have been fixed, and now <em>all systems are go</em>.",COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,763aba83-ac18-4aac-b46d-cb5d5154181d,bc540c9e-f88f-5b16-9588-88df77270c03,noun,noncount,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,energy that makes someone want to do many things,a young reporter who's full of <em>go</em>,,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,go,763aba83-ac18-4aac-b46d-cb5d5154181d,861dc3b4-4444-5874-8ab8-55258673eea4,noun,count,ˈgoʊ,https://media.merriam-webster.com/audio/prons/en/us/mp3/g/go000001.mp3,a turn in a game or other activity,It's your <em>go</em>: they've had several <em>goes</em> already.,,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,or,abb8eebb-a30f-4397-9659-370c7523cfab,4707ed6d-1b8c-5dbe-952d-d4b235dc770a,conjunction,,ˈoɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/o/or000001.mp3,used to introduce another choice or possibility,You can have coffee <em>or</em> tea.,"Would you like beer, wine, <em>or</em> something else?",He must be her brother—<em>or</em> is he? [=maybe he is not her brother],I'll call (either) today <em>or</em> tomorrow.,(<em>somewhat informal</em>) I didn't mean to annoy you <em>or anything</em>.,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,or,abb8eebb-a30f-4397-9659-370c7523cfab,5c015b6e-0293-5a70-9867-782b659e07ae,conjunction,,ˈoɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/o/or000001.mp3,used in negative statements to introduce something else that is also true,We couldn't stop <em>or</em> even slow down the whole time. [=we could not stop and we could not slow down],They have no food <em>or</em> water. [=they do not have food and they do not have water],,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,or,abb8eebb-a30f-4397-9659-370c7523cfab,7e55e88c-c68f-5ef8-9281-55fb15820126,conjunction,,ˈoɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/o/or000001.mp3,used to say what will happen if a specified thing is not done,"Finish your dinner <em>or</em> you won't get any dessert. [=if you do not finish your dinner, then you will not get any dessert]",Be at the station by 5 o'clock <em>or</em> you will miss the bus.,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,or,abb8eebb-a30f-4397-9659-370c7523cfab,3e905ce2-818c-5e4b-b857-80c2ac2fa533,conjunction,,ˈoɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/o/or000001.mp3,used to introduce another number or amount that is possibly the correct one,It's been two <em>or</em> three years since I've seen her.,The package should arrive in five <em>or</em> six days.,We waited for an hour <em>or more</em>.,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,or,abb8eebb-a30f-4397-9659-370c7523cfab,40ad9fc6-3ee6-5886-8842-7c6a6c6deaa6,conjunction,,ˈoɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/o/or000001.mp3,used to introduce the reason why something said previously is true,He must be hiding something <em>or</em> he wouldn't be lying. [=he would not lie if he were not hiding something; the fact that he is lying means that he must be hiding something],,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,or,abb8eebb-a30f-4397-9659-370c7523cfab,d9fd69cd-9322-5cc8-a8ef-9c8facfff481,conjunction,,ˈoɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/o/or000001.mp3,used to introduce a word or phrase that defines or explains what another word or phrase means,"Botany, <em>or</em> the science of plants, is a fascinating subject. = The science of plants, <em>or</em> botany, is a fascinating subject.","This pan is used for sautéing, <em>or</em> frying, the vegetables.",,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,or,abb8eebb-a30f-4397-9659-370c7523cfab,bcd9cc21-8a3f-5ce7-b2a6-574ce02ecf44,conjunction,,ˈoɚ,https://media.merriam-webster.com/audio/prons/en/us/mp3/o/or000001.mp3,used to introduce a word or phrase that corrects or states more precisely something you have just said,"We got here quickly—<em>or</em> more quickly than last time, anyway. = We got here quickly—<em>or at least</em> more quickly than last time.","The building is 500, <em>or to be precise</em>, 502 years old.","She breeds rabbits, <em>or rather</em> hares.",,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,by,ab111780-fdea-4f09-beda-f5dfad25a37f,02387f2f-f8eb-54cd-bb4a-4d59ebfd502c,preposition,,ˈbaɪ,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/by000001.mp3,close to or next to (something or someone) : near,She was standing <em>by</em> [=<em>beside</em>] the window.,His wife was sitting <em>by</em> him.,They have a house <em>by</em> the lake.,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,by,ab111780-fdea-4f09-beda-f5dfad25a37f,84795d2d-3038-5c60-8770-8570ee14e5a7,preposition,,ˈbaɪ,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/by000001.mp3,up to and beyond (something or someone) : past,The bus went right <em>by</em> him without stopping.,,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,by,ab111780-fdea-4f09-beda-f5dfad25a37f,396c8068-6c8a-5f87-9f1b-14ae8644d1ce,preposition,,ˈbaɪ,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/by000001.mp3,at or to (someone's home),Some friends stopped/came <em>by</em> our house for a chat.,Why don't you come <em>by</em> my place later?,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,by,ab111780-fdea-4f09-beda-f5dfad25a37f,9aae1c86-425a-56e7-af37-3ffe44744a58,preposition,,ˈbaɪ,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/by000001.mp3,used following a passive verb to indicate the person or thing that does something,The decision was made <em>by</em> the company president. [=the company president made the decision],Coal has been replaced <em>by</em> oil. [=oil has replaced coal],He was killed <em>by</em> a falling rock. [=a falling rock killed him],I was greatly surprised <em>by</em> the result. [=the result surprised me greatly],,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,by,ab111780-fdea-4f09-beda-f5dfad25a37f,315d7ce3-7001-5dde-8a57-fc43a5ab73e9,preposition,,ˈbaɪ,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/by000001.mp3,used to indicate the thing that is used to do something,He opened the door <em>by</em> (using) force. [=he used force to open the door],She succeeded <em>by</em> pure determination.,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,by,ab111780-fdea-4f09-beda-f5dfad25a37f,41f16d16-8e56-591e-8977-003509c9b998,preposition,,ˈbaɪ,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/by000001.mp3,used to indicate an action that is done for a particular purpose,You can reset the machine <em>by</em> pressing this button. [=you can press this button to reset the machine],He began his speech <em>by</em> thanking the President and ended it <em>by</em> telling a joke.,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
COCA-English::01-00001-01000,by,ab111780-fdea-4f09-beda-f5dfad25a37f,c2efa151-6be6-59fd-a1b9-cb9355d70f48,preposition,,ˈbaɪ,https://media.merriam-webster.com/audio/prons/en/us/mp3/b/by000001.mp3,used to indicate the person who wrote or created something,a play (written) <em>by</em> William Shakespeare,This is a portrait of Gaugin (that was painted) <em>by</em> Van Gogh.,,,,COCA-English::2026-04-04 COCA-English::01-00001-01000
